sim_id,p_launch_time,p_latitude,p_longitude,p_altitude,p_balloon_mass,p_payload_mass,p_neck_lift,p_burst_diameter,p_time_step,p_iter_max,p_DataSet,p_parachute_cd,p_parachute_mass,p_parachute_diameter,burst_time_s,landing_time_s,burst_lat,burst_lon,burst_alt_m,land_lat,land_lon,land_alt_m,drift_m
78,2025-10-18 13:00,40.445932168669366,-104.63825361935386,1500,0.6,1.7715201947786794,1.9141287071543447,6.0,0.5,57600,gfs,1,0.1,1.22,17213.0,1767919561.938877,39.159576596773945,-101.25534291671867,27819.03379810057,39.07943929022565,-100.8819082472395,1499.0609914649585,355172.3585864356
79,2025-10-18 13:00,40.446653954257265,-104.63773527130596,1500,0.6,1.7715081129622146,2.0479670500397535,6.0,0.5,57600,gfs,1,0.1,1.22,6455.0,1767919564.9173195,40.14140691154509,-103.54942875874838,27485.979103946007,39.98995764724977,-103.15459759742134,1496.8734084376913,135780.63318790373
80,2025-10-18 13:00,40.446162173438175,-104.63963027194977,1500,0.6,1.783951326094542,1.8757739295516966,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.446162173438175,-104.63963027194977,1500.0,40.446162173438175,-104.63963027194977,1500.0,0.0
81,2025-10-18 13:00,40.44526700701209,-104.63731310267526,1500,0.6,1.7832169402362417,2.031807318471805,6.0,0.5,57600,gfs,1,0.1,1.22,7415.0,1767919568.2875433,40.07644298189325,-103.37039840701202,27525.77007989264,39.9271774206998,-102.96635372657772,1497.9444092574242,153185.54704381857
82,2025-10-18 13:00,40.445235011702415,-104.63721151384888,1500,0.6,1.7926736786352033,2.0062822743799993,6.0,0.5,57600,gfs,1,0.1,1.22,9374.0,1767919572.6459682,39.8943267536875,-102.97670188482628,27588.979026599623,39.750917102136924,-102.57779952586642,1499.9837129389355,191421.51291569942
83,2025-10-18 13:00,40.44579103839459,-104.63783546375895,1500,0.6,1.8049995553921268,2.1407181051504813,6.0,0.5,57600,gfs,1,0.1,1.22,5721.5,1767919575.3854346,40.17627471000122,-103.66573022013847,27264.93376363856,40.028187977919,-103.27349507609279,1499.0814469863287,124771.25565984983
84,2025-10-18 13:00,40.445644636629744,-104.63849683244862,1500,0.6,1.8036719862658666,1.905684893104007,6.0,0.5,57600,gfs,1,0.1,1.22,28799.5,1767919599.8989916,38.56232474443668,-99.69899845194819,7074.709321134158,38.56224394130691,-99.69886315522176,7073.5948641068035,472621.4739787579
85,2025-10-18 13:00,40.44707442945511,-104.63777988284183,1500,0.6,1.806005051540747,1.8927667326290445,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.44707442945511,-104.63777988284183,1500.0,40.44707442945511,-104.63777988284183,1500.0,0.0
86,2025-10-18 13:00,40.446014612378825,-104.63719869669391,1500,0.6,1.7895046718501715,1.9676518520784585,6.0,0.5,57600,gfs,1,0.1,1.22,11971.5,1767919606.0180328,39.661373960782505,-102.39508694138227,27684.444100198452,39.54160156506425,-101.98321421374737,1499.9890683968606,247430.92539571598
87,2025-10-18 13:00,40.44604233584061,-104.63792853613529,1500,0.6,1.8123839648381925,1.8897920869051787,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.44604233584061,-104.63792853613529,1500.0,40.44604233584061,-104.63792853613529,1500.0,0.0
88,2025-10-18 13:00,40.44612103424771,-104.63808507210634,1500,0.6,1.7709532280210725,2.06439014906735,6.0,0.5,57600,gfs,1,0.1,1.22,6241.0,1767919609.0236013,40.151990045418046,-103.58702065468923,27446.51175888665,40.00145551698196,-103.1928289160088,1497.8632744123065,132288.28221652337
89,2025-10-18 13:00,40.446508024945636,-104.63825132610361,1500,0.6,1.8007366667210252,2.0282419373619933,6.0,0.5,57600,gfs,1,0.1,1.22,8706.5,1767919613.2892377,39.955706959647934,-103.1098209904328,27534.947315609377,39.81290142596174,-102.71483367518302,1497.0557791093486,178051.84639781347
90,2025-10-18 13:00,40.44493583622552,-104.63814227517464,1500,0.6,1.7935965152667848,1.9386135442253252,6.0,0.5,57600,gfs,1,0.1,1.22,16905.0,1767919624.4632974,39.187400679636625,-101.29892272119308,27756.387623713475,39.10210188003325,-100.91817412737808,1497.496070761672,351194.24264488404
91,2025-10-18 13:00,40.44600916237401,-104.63818197027146,1500,0.6,1.7777060140197272,1.9460368816845957,6.0,0.5,57600,gfs,1,0.1,1.22,13027.0,1767919631.6022813,39.550178499692976,-102.14558639885541,27738.18536989661,39.43125754805206,-101.7365401257988,1498.468718198995,271883.3672928216
92,2025-10-18 13:00,40.44647204221406,-104.63668408932215,1500,0.6,1.799567523970269,1.932473115001663,6.0,0.5,57600,gfs,1,0.1,1.22,20264.5,1767919646.3265543,38.96212993099435,-100.63022230169813,27772.983576566006,38.888250047264286,-100.25981198601096,1499.639379136002,412694.57349862676
93,2025-10-18 13:00,40.445756372074314,-104.63878608539264,1500,0.6,1.797478958994751,2.002692406673639,6.0,0.5,57600,gfs,1,0.1,1.22,9839.5,1767919650.9238136,39.8552642830631,-102.87401955522847,27597.303088922414,39.719834603435075,-102.46820864940874,1499.0975727059965,201528.9755212621
94,2025-10-18 13:00,40.446209751938056,-104.63785336444266,1500,0.6,1.7927740293741299,2.0205551215841697,6.0,0.5,57600,gfs,1,0.1,1.22,8690.0,1767919654.9084985,39.95740577249524,-103.11307797032462,27552.888300889994,39.8143156750668,-102.71729319567449,1496.7509025634479,177752.20247591168
95,2025-10-18 13:00,40.445990327414904,-104.63684463455553,1500,0.6,1.7651444904557403,2.0857210282070646,6.0,0.5,57600,gfs,1,0.1,1.22,5930.5,1767919657.5773945,40.166886562817176,-103.63640116677874,27395.475487977554,40.016406311443504,-103.24232167462796,1499.9819773967724,127654.60659339582
96,2025-10-18 13:00,40.44644536580017,-104.63787524583184,1500,0.6,1.7970933904721555,2.040588509095441,6.0,0.5,57600,gfs,1,0.1,1.22,7526.0,1767919660.9682534,40.0690901559815,-103.35067340189923,27504.201953617114,39.920025619823555,-102.94780117596657,1499.3539952959372,155044.36090131657
97,2025-10-18 13:00,40.44556955854886,-104.63747660311667,1500,0.6,1.7805646165848006,1.929309008964987,6.0,0.5,57600,gfs,1,0.1,1.22,16265.5,1767919671.491745,39.24600128476224,-101.42023025338004,27780.821700154927,39.155549826945,-101.03522423720733,1498.6263125920539,339487.67440583924
98,2025-10-18 13:00,40.44617563635803,-104.6383412680976,1500,0.6,1.8329093395429723,2.022345260396092,6.0,0.5,57600,gfs,1,0.1,1.22,10978.5,1767919677.1181612,39.74769946128332,-102.62228287143174,27548.481887807502,39.624070127938865,-102.20802189184354,1499.699415198079,226191.90480640842
99,2025-10-18 13:00,40.44545979671614,-104.63807109900578,1500,0.6,1.7449400452943649,1.9501921673386962,6.0,0.5,57600,gfs,1,0.1,1.22,9806.0,1767919681.8218353,39.86048167852423,-102.87925794263386,27728.263266895498,39.72370489060007,-102.46863540026817,1497.4561182114767,201250.36757418842
100,2025-10-18 13:00,40.44602507071488,-104.63828364423216,1500,0.6,1.772219320650996,2.135585337498565,6.0,0.5,57600,gfs,1,0.1,1.22,5359.5,1767919684.4549136,40.19438582568941,-103.7103815733948,27277.75897177995,40.04705798954343,-103.31798381631894,1499.361954555385,120516.90924700054
101,2025-10-18 13:00,40.44666919618232,-104.63740804664184,1500,0.6,1.828714286666376,2.0935774517603654,6.0,0.5,57600,gfs,1,0.1,1.22,6639.5,1767919687.638394,40.12938673171421,-103.50995217562242,27375.42311131718,39.97765232666297,-103.11795540866427,1499.2988037157475,139163.36311840426
102,2025-10-18 13:00,40.445830645606435,-104.63826475711967,1500,0.6,1.7702202885209812,2.0294401406343447,6.0,0.5,57600,gfs,1,0.1,1.22,6722.0,1767919690.7721817,40.12427062825451,-103.50192063784732,27530.56076018097,39.971457919385514,-103.09564334773101,1496.6927164816145,141216.86556305588
103,2025-10-18 13:00,40.44624563188886,-104.63726699375408,1500,0.6,1.8063425323711468,2.035302163976483,6.0,0.5,57600,gfs,1,0.1,1.22,8645.0,1767919694.9332108,39.96118721955176,-103.12134256379143,27517.739948949617,39.81824960385771,-102.72653193493008,1498.8601696006733,176809.33074126596
104,2025-10-18 13:00,40.44705671874137,-104.63840572491384,1500,0.6,1.7735787597513812,2.048323905135026,6.0,0.5,57600,gfs,1,0.1,1.22,6485.5,1767919697.9063103,40.14026721538522,-103.54553057163538,27485.59550345748,39.98859987794725,-103.15083824899983,1499.0742940007087,136203.48424352473
105,2025-10-18 13:00,40.445630686873685,-104.63833332209269,1500,0.6,1.8180379518163736,2.062821685610449,6.0,0.5,57600,gfs,1,0.1,1.22,7503.5,1767919701.3517244,40.06917045714152,-103.35566754333527,27450.746761701612,39.92068962564775,-102.95468165425088,1497.4053299155316,154477.26420494725
106,2025-10-18 13:00,40.445671093388654,-104.63818207042259,1500,0.6,1.8123834429894683,1.9262739335337422,6.0,0.5,57600,gfs,1,0.1,1.22,28799.5,1767919726.0516207,38.71446692488702,-97.92965689225366,17979.96642996376,38.71445861823984,-97.92959952998343,17979.089718401046,606119.053262989
107,2025-10-18 13:00,40.4465489425732,-104.63858810376979,1500,0.6,1.821750388383933,2.065213494802437,6.0,0.5,57600,gfs,1,0.1,1.22,7536.5,1767919729.4836948,40.067275577015835,-103.34917143848635,27445.314632640075,39.91885031815328,-102.9484577578091,1497.178157811653,155103.5724493981
108,2025-10-18 13:00,40.44631484339723,-104.63720905335121,1500,0.6,1.868102083232956,1.9931807092404308,6.0,0.5,57600,gfs,1,0.1,1.22,23536.5,1767919748.801855,38.81537721972344,-99.97069938950601,27619.572963378832,38.73426179039042,-99.59944344354363,1498.6846051004738,471698.6264950673
109,2025-10-18 13:00,40.44660126191841,-104.63812072959601,1500,0.6,1.7997839886698093,1.8995991015128475,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.44660126191841,-104.63812072959601,1500.0,40.44660126191841,-104.63812072959601,1500.0,0.0
110,2025-10-18 13:00,40.445982209030234,-104.63768358766394,1500,0.6,1.8068012409352174,1.9575299233332786,6.0,0.5,57600,gfs,1,0.1,1.22,15790.5,1767919758.317254,39.282588792305816,-101.5418583668359,27709.143720916498,39.19150877448952,-101.159053632736,1499.7425107906247,328179.2060695526
111,2025-10-18 13:00,40.44559456031013,-104.63814728410087,1500,0.6,1.8191078780454724,1.9941815288595575,6.0,0.5,57600,gfs,1,0.1,1.22,12171.0,1767919764.5054114,39.64560320854003,-102.35503491407876,27617.306501252253,39.530055123832206,-101.94769280674173,1499.540228711073,250790.19799824464
112,2025-10-18 13:00,40.4459116826262,-104.63799669627474,1500,0.6,1.788883984950902,2.0896592187784653,6.0,0.5,57600,gfs,1,0.1,1.22,6159.0,1767919767.4471657,40.15506910384652,-103.60037067751405,27386.334719973227,40.00520376982732,-103.20805925190238,1498.180858524421,130914.64358500962
113,2025-10-18 13:00,40.445624703398174,-104.63784866542841,1500,0.6,1.7760060815943017,2.1022050157734995,6.0,0.5,57600,gfs,1,0.1,1.22,5880.5,1767919770.153023,40.16875520299305,-103.64619213386908,27355.278307819415,40.01842101629853,-103.2525378049643,1497.5332943423796,126829.07048899593
114,2025-10-18 13:00,40.44673607229006,-104.63812587541071,1500,0.6,1.8108808794276925,2.0297326080867175,6.0,0.5,57600,gfs,1,0.1,1.22,9115.5,1767919774.3930998,39.9163755070397,-103.02884608630488,27529.673392568322,39.773643975296494,-102.6356256492882,1498.0162110753774,186012.89091677585
115,2025-10-18 13:00,40.44574142495895,-104.63806111645991,1500,0.6,1.8143560596434234,1.9589310270875706,6.0,0.5,57600,gfs,1,0.1,1.22,16983.5,1767919785.2241426,39.177970926032664,-101.28768255504706,27706.136721742256,39.09394584037424,-100.91064060939566,1499.5796817916857,352209.8935182795
116,2025-10-18 13:00,40.44587221010248,-104.63865367006225,1500,0.6,1.7834404122340946,1.9110632868117217,6.0,0.5,57600,gfs,1,0.1,1.22,21884.0,1767919803.0788832,38.89031696176716,-100.35946119959972,27827.498418420644,38.80346309508408,-99.9942390324027,1499.8422185127115,437621.0661486837
117,2025-10-18 13:00,40.4463255000119,-104.63851433753382,1500,0.6,1.818047031563839,2.0095233482768053,6.0,0.5,57600,gfs,1,0.1,1.22,10800.0,1767919808.2936397,39.764502454902555,-102.66344299714575,27579.950649413837,39.635753440093296,-102.24812883070804,1496.8852943582622,222548.2510523679
118,2025-10-18 13:00,40.44557934108359,-104.63681442913311,1500,0.6,1.7712431344285242,1.9258676990632584,6.0,0.5,57600,gfs,1,0.1,1.22,14570.0,1767919816.4192817,39.408428925556876,-101.83272487101524,27789.417744682825,39.30295681116497,-101.43997914439764,1497.2195266491483,300917.45519976405
119,2025-10-18 13:00,40.4473034548287,-104.63750069120604,1500,0.6,1.7826696655615835,1.9467916723540288,6.0,0.5,57600,gfs,1,0.1,1.22,13669.0,1767919823.6281555,39.4778072890783,-101.97902612851479,27735.759691334322,39.366387455507564,-101.57160254328167,1497.5255640593684,287785.7628658816
120,2025-10-18 13:00,40.4459487216157,-104.6382503144714,1500,0.6,1.8305420766559246,2.0026906918395415,6.0,0.5,57600,gfs,1,0.1,1.22,12666.0,1767919829.9331841,39.581158856694536,-102.22814120311412,27596.309059781073,39.46066703304463,-101.8213817504689,1499.7841767703744,263902.4721390517
121,2025-10-18 13:00,40.447417475156506,-104.63792314217727,1500,0.6,1.8089227282138232,2.013279456194712,6.0,0.5,57600,gfs,1,0.1,1.22,9899.0,1767919834.3935082,39.85019308950455,-102.8595700530262,27571.635724219836,39.71518573392481,-102.45450705127655,1499.5645208714516,202814.51380761128
122,2025-10-18 13:00,40.445881897709654,-104.63828764785187,1500,0.6,1.800499240217908,2.0121466480451264,6.0,0.5,57600,gfs,1,0.1,1.22,9478.5,1767919838.632621,39.88112344527523,-102.94656493582858,27572.81054379841,39.73802635583672,-102.5481968988473,1498.782547970596,194431.02125090078
123,2025-10-18 13:00,40.44601651843233,-104.63796525338678,1500,0.6,1.8066909880242088,2.1540901940718045,6.0,0.5,57600,gfs,1,0.1,1.22,5517.0,1767919841.0931864,40.18638728874166,-103.68665049901297,27233.47166054022,40.039618871638666,-103.29512474919053,1498.3203679924022,122605.55392560521
124,2025-10-18 13:00,40.446251035656374,-104.63771958724246,1500,0.6,1.7733601521547757,2.0691170986331024,6.0,0.5,57600,gfs,1,0.1,1.22,6211.0,1767919843.862437,40.153392679721314,-103.59126640366898,27435.192043950807,40.00299159632115,-103.19741976284445,1497.5842989950852,131838.17501490013
125,2025-10-18 13:00,40.44577522730022,-104.63823651888961,1500,0.6,1.7678677526302264,2.040972153672465,6.0,0.5,57600,gfs,1,0.1,1.22,6505.5,1767919846.8113723,40.138147089770285,-103.54177030944508,27502.56702779852,39.9859765147677,-103.14657376165222,1497.610020388235,136585.1428214783
126,2025-10-18 13:00,40.44553717302194,-104.63784358196953,1500,0.6,1.768577954400115,1.9325633720266866,6.0,0.5,57600,gfs,1,0.1,1.22,13668.0,1767919854.0091686,39.477504252110236,-101.98182815116047,27772.09112887897,39.36578472220819,-101.57297001961506,1496.7250858040386,287656.4795474768
127,2025-10-18 13:00,40.4447994329534,-104.63792757932758,1500,0.6,1.8034070100355388,1.977430746130642,6.0,0.5,57600,gfs,1,0.1,1.22,12228.5,1767919860.0844266,39.64155182773217,-102.3433797408908,27658.79550043831,39.5260278745345,-101.93464639752119,1497.969516760169,251942.04198541096
128,2025-10-18 13:00,40.4458441097563,-104.638242769959,1500,0.6,1.79701396103742,2.0386999691503447,6.0,0.5,57600,gfs,1,0.1,1.22,7558.0,1767919863.3686357,40.06694582568032,-103.34656349856434,27508.69390555803,39.917758275026905,-102.94353865874584,1497.284331468514,155481.31329066525
129,2025-10-18 13:00,40.44628890965461,-104.63829274915605,1500,0.6,1.8505017481991748,2.0016514385724586,6.0,0.5,57600,gfs,1,0.1,1.22,15774.0,1767919872.4632459,39.279825699968896,-101.54679647558288,27598.82451155764,39.18847530703236,-101.16719329603794,1497.6223633684453,327760.855599938
130,2025-10-18 13:00,40.44616080139925,-104.6381336163289,1500,0.6,1.8083619899299708,1.9812612515727483,6.0,0.5,57600,gfs,1,0.1,1.22,12562.0,1767919879.0485673,39.59434478251325,-102.25223663736168,27650.059267907523,39.47552021760177,-101.84330530013526,1499.2403305212313,261495.02966768362
131,2025-10-18 13:00,40.44630356601549,-104.63776542535491,1500,0.6,1.8147964491094342,2.040892239149334,6.0,0.5,57600,gfs,1,0.1,1.22,8777.0,1767919883.1668677,39.947671939797296,-103.09636365569472,27502.852079943736,39.80557237542684,-102.70288635060211,1497.2349029138893,179268.79196786642
132,2025-10-18 13:00,40.44661164254122,-104.63738298548267,1500,0.6,1.804869632742939,2.1048093570083313,6.0,0.5,57600,gfs,1,0.1,1.22,6166.5,1767919886.0407126,40.15449110919081,-103.59746301803989,27349.60571395056,40.005129026087374,-103.20654522890491,1499.3311457776379,131017.25127555347
133,2025-10-18 13:00,40.44680121899501,-104.63750229528077,1500,0.6,1.7963151053162205,2.0431774213961544,6.0,0.5,57600,gfs,1,0.1,1.22,7462.0,1767919889.3977447,40.07323414215929,-103.36054599008065,27497.71902063948,39.92434059283006,-102.95775086304232,1499.785092136966,154061.6686271975
134,2025-10-18 13:00,40.44683982218129,-104.63855632177336,1500,0.6,1.8126780000285925,1.9487121946011112,6.0,0.5,57600,gfs,1,0.1,1.22,19638.5,1767919903.469954,39.00501654055806,-100.72033962037084,27731.001280314213,38.93789447260711,-100.35253768833796,1497.403887785178,403223.6980327874
135,2025-10-18 13:00,40.44523592948941,-104.63739779153997,1500,0.6,1.7719291770212455,2.007512756451751,6.0,0.5,57600,gfs,1,0.1,1.22,8342.0,1767919907.1404202,39.99195666977073,-103.17878004910234,27584.858721759636,39.84455539057035,-102.77436067375905,1499.8627221910153,171861.77056535622
136,2025-10-18 13:00,40.44628509221731,-104.63795849020579,1500,0.6,1.761712758307316,1.997066679081828,6.0,0.5,57600,gfs,1,0.1,1.22,7683.0,1767919910.483355,40.06195634337267,-103.32572938851858,27610.222008612996,39.91161547154503,-102.91863267922689,1498.7506151233347,157700.1537810264
137,2025-10-18 13:00,40.446800719315966,-104.63753986052062,1500,0.6,1.7920523789312808,2.0076693435441872,6.0,0.5,57600,gfs,1,0.1,1.22,9268.5,1767919914.580447,39.90185223675133,-102.99546129275262,27583.74788726283,39.75756606034001,-102.59834339041393,1499.700654921547,189610.7950815712
138,2025-10-18 13:00,40.44683810687009,-104.63774940955852,1500,0.6,1.7914044667344817,2.0841551007951495,6.0,0.5,57600,gfs,1,0.1,1.22,6251.0,1767919917.2821279,40.15120011748112,-103.58425906303887,27399.785126994575,40.0012982296523,-103.19184645010009,1498.615467959949,132375.09744822592
139,2025-10-18 13:00,40.445892633882586,-104.6379974059884,1500,0.6,1.7714668667546054,1.8971172131279517,6.0,0.5,57600,gfs,1,0.1,1.22,23360.5,1767919936.3930624,38.827851642880944,-100.01851699636136,27862.98739769581,38.74554074356609,-99.64348881896578,1497.6845033336378,467753.86294235213
140,2025-10-18 13:00,40.44556126342835,-104.6381804700787,1500,0.6,1.754124365472713,1.984115760393302,6.0,0.5,57600,gfs,1,0.1,1.22,8573.5,1767919940.2209644,39.970645848716515,-103.13593060943508,27643.95612126923,39.82599346367793,-102.73583145947914,1499.611996495025,175777.5527001192
141,2025-10-18 13:00,40.44603739096643,-104.63780160647146,1500,0.6,1.7879569065366447,2.025261115098066,6.0,0.5,57600,gfs,1,0.1,1.22,7644.5,1767919943.590789,40.06250299587571,-103.33189426925038,27540.520127450684,39.912974614765,-102.92753037350481,1499.2838642648608,156919.30565294993
142,2025-10-18 13:00,40.446606083986076,-104.63802013367813,1500,0.6,1.7536836612602178,1.94566165513001,6.0,0.5,57600,gfs,1,0.1,1.22,10716.0,1767919948.6620631,39.77491125472626,-102.68220097790184,27738.980501919523,39.64295438357991,-102.26227394940845,1497.8796483319175,221087.30252271655
143,2025-10-18 13:00,40.446418450634106,-104.63897060517793,1500,0.6,1.826709476729268,2.110515661802681,6.0,0.5,57600,gfs,1,0.1,1.22,6381.5,1767919951.5344408,40.142908640436204,-103.56399184945076,27337.035309387313,39.9934689516301,-103.17410633826478,1497.8946524093524,134183.29788688678
144,2025-10-18 13:00,40.44657555288004,-104.63755795315141,1500,0.6,1.8094318507871447,2.088943927600987,6.0,0.5,57600,gfs,1,0.1,1.22,6421.5,1767919954.372131,40.14134231279799,-103.55419014896293,27388.294423327086,39.99121407837187,-103.1627522378612,1499.1848355094282,135068.10225277086
145,2025-10-18 13:00,40.44585749889084,-104.63830131742385,1500,0.6,1.758391962744536,1.9847642364281473,6.0,0.5,57600,gfs,1,0.1,1.22,8735.5,1767919958.2685895,39.954274205900354,-103.10479382535088,27640.55708834342,39.8104361973703,-102.70607643810762,1497.62064054767,178822.7819717984
146,2025-10-18 13:00,40.44593681442091,-104.63753191509282,1500,0.6,1.8139550874189783,2.033289272072472,6.0,0.5,57600,gfs,1,0.1,1.22,9092.5,1767919962.334468,39.91777608417194,-103.03466877616715,27521.232609093124,39.77524551708695,-102.64175818488546,1498.9333854430722,185380.93353122243
147,2025-10-18 13:00,40.44597595182261,-104.63725623306405,1500,0.6,1.8363463761602428,1.9483427445304857,6.0,0.5,57600,gfs,1,0.1,1.22,28799.5,1767919987.4219067,38.67795152826821,-97.73980087004485,16320.024440268933,38.67795158922867,-97.73969694002484,16319.11240553315,622908.4672592308
148,2025-10-18 13:00,40.44603405149404,-104.63640651593613,1500,0.6,1.7951225879849435,1.9788914877534953,6.0,0.5,57600,gfs,1,0.1,1.22,11235.0,1767919992.7450745,39.733282310344244,-102.5770251343275,27655.3266332476,39.609791459345075,-102.15742781903607,1497.814184278889,230636.39957118538
149,2025-10-18 13:00,40.44628371019638,-104.63785730580605,1500,0.6,1.7960004251517785,1.9279420314354458,6.0,0.5,57600,gfs,1,0.1,1.22,20458.5,1767920007.983226,38.95285764704355,-100.60886626192777,27784.464329648123,38.876813214437654,-100.23597652281562,1499.273271503052,415190.0987417161
150,2025-10-18 13:00,40.44544452274213,-104.63798129342477,1500,0.6,1.8669897103534152,1.9348043989605546,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.44544452274213,-104.63798129342477,1500.0,40.44544452274213,-104.63798129342477,1500.0,0.0
151,2025-10-18 13:00,40.44658388590989,-104.6378521337524,1500,0.6,1.7910418734264595,1.9355257582274477,6.0,0.5,57600,gfs,1,0.1,1.22,16975.5,1767920018.62959,39.18201889874641,-101.28667506687144,27764.94859421369,39.09780072867259,-100.9069245787257,1499.571079432179,352328.43840604776
152,2025-10-18 13:00,40.446133968498266,-104.6380173334948,1500,0.6,1.7520536336450072,2.0878983084459524,6.0,0.5,57600,gfs,1,0.1,1.22,5708.5,1767920021.1791663,40.17925602420385,-103.66874896266813,27390.746752184987,40.030000585665256,-103.27181332631324,1499.884111514247,124855.72725043802
153,2025-10-18 13:00,40.44706578358311,-104.63732005550756,1500,0.6,1.8205922145703903,2.068095111297335,6.0,0.5,57600,gfs,1,0.1,1.22,7458.0,1767920024.4317844,40.07211961484037,-103.36033609194341,27437.305978838816,39.92392516349753,-102.95971371739114,1498.1775607108475,153921.6259820466
154,2025-10-18 13:00,40.44649012472026,-104.63765449572827,1500,0.6,1.8367378979655316,2.107435757090242,6.0,0.5,57600,gfs,1,0.1,1.22,6552.5,1767920027.3471947,40.13239961151242,-103.5290117731703,27343.704412857245,39.98152993067944,-103.13979158231597,1497.8388570639158,137291.7717125769
155,2025-10-18 13:00,40.445548008047105,-104.63717504632946,1500,0.6,1.7518255467916188,2.029377896879402,6.0,0.5,57600,gfs,1,0.1,1.22,6430.0,1767920030.4316216,40.1424321504687,-103.55292248774049,27532.150542555093,39.99063218716674,-103.1563803986477,1498.2392734899795,135522.51614785029
156,2025-10-18 13:00,40.44498393276875,-104.63795613448751,1500,0.6,1.7787928607647905,2.0379042411490005,6.0,0.5,57600,gfs,1,0.1,1.22,6724.0,1767920033.3940177,40.12290405256185,-103.50014358802893,27511.04238863112,39.97039321060678,-103.09428043288787,1497.8879556500315,141310.67979528967
